Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,18.067500000000003,314.56666666666666,0.21399999999999997,2.768,0.89,0.716,0.035,0.04
Atlanta Falcons,ATL,24.0825,387.5333333333333,0.162,2.718,0.704,0.626,0.0125,0.035
Baltimore Ravens,BAL,17.9625,315.6333333333333,0.20600000000000002,2.516,0.9640000000000001,0.5680000000000001,0.035,0.045
Buffalo Bills,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carolina Panthers,CAR,23.872500000000002,351.8333333333333,0.172,2.9939999999999998,0.906,0.6679999999999999,0.01,0.095
Chicago Bears,CHI,19.665,353.06666666666666,0.22799999999999998,2.63,0.9260000000000002,0.7140000000000001,0.01,0.08
Cincinnati Bengals,CIN,25.895000000000003,335.56666666666666,0.158,2.268,0.966,0.55,0.0125,0.095
Cleveland Browns,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Cowboys,DAL,25.64,387.6333333333334,0.144,2.316,0.616,0.626,0.0075,0.03
Denver Broncos,DEN,26.77819962549617,397.8697654280789,0.21120631268633888,2.018490962211717,0.667905852452214,0.504087469492571,0.009993499866276328,0.095
Detroit Lions,DET,25.555,403.3333333333333,0.184,2.282,0.7639999999999999,0.626,0.0075,0.1
Green Bay Packers,GB,25.882499999999997,378.7,0.122,2.7640000000000002,0.766,0.5640000000000001,0.01,0.045
Houston Texans,HOU,20.895,309.09999999999997,0.20600000000000002,2.26,0.674,0.692,0.0325,0.04
Indianapolis Colts,IND,22.96,340.40000000000003,0.174,2.492,0.866,0.6399999999999999,0.0125,0.05
Jacksonville Jaguars,JAX,24.81,394.2,0.21600000000000003,1.7879999999999998,0.8620000000000001,0.562,0.0825,0.045
Kansas City Chiefs,KC,31.109999999999996,462.23333333333335,0.188,2.1079999999999997,0.776,0.616,0.0575,0.04
Los Angeles Chargers,LAC,19.6125,379.6666666666667,0.20400000000000001,2.838,1.0,0.576,0.01,0.035
Los Angeles Rams,LAR,28.8675,444.5,0.18,2.168,0.766,0.548,0.0075,0.06
Miami Dolphins,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota Vikings,MIN,22.7125,348.43333333333334,0.20400000000000001,2.444,0.8100000000000002,0.5800000000000001,0.0825,0.035
New England Patriots,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Orleans Saints,NO,24.12,396.40000000000003,0.2,2.632,0.79,0.67,0.01,0.045
New York Giants,NYG,24.63,398.0333333333333,0.248,1.8539999999999999,1.222,0.616,0.0075,0.09
New York Jets,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oakland Raiders,OAK,23.25,345.0333333333333,0.156,2.16,0.992,0.576,0.0325,0.04
Philadelphia Eagles,PHI,30.68,440.1333333333334,0.132,1.682,0.5660000000000001,0.6900000000000001,0.0075,0.09
Pittsburgh Steelers,PIT,20.455,344.0333333333333,0.192,2.614,0.892,0.6940000000000001,0.08,0.095
San Francisco 49ers,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seattle Seahawks,SEA,22.7025,380.8333333333333,0.172,2.652,0.6439999999999999,0.7060000000000001,0.037500000000000006,0.095
Tampa Bay Buccaneers,TB,26.1125,387.6666666666667,0.192,2.4199999999999995,0.6900000000000001,0.64,0.01,0.1
Tennessee Titans,TEN,24.96,368.09999999999997,0.19,2.1719999999999997,0.9199999999999999,0.5880000000000001,0.0575,0.08
Washington Redskins,WAS,22.262500000000003,364.9666666666667,0.20200000000000004,2.9919999999999995,0.9879999999999999,0.712,0.0125,0.04
